date,source,medium,campaign,device_category,sessions,page_views,conversions,revenue,session_duration,new_users,cvr_per_session,cvr_per_pageview,arpu,avg_session_duration,avg_pages_per_session,new_user_rate
2023-06-23,Social,Direct,,Desktop,2,12,0,0,917,1,0.0000,0.0000,0.0000,458.5000,6.0000,0.5000
2023-06-23,Social,Direct,,Mobile,2,5,4,248,176,0,2.0000,0.8000,124.0000,88.0000,2.5000,0.0000
2023-06-23,Social,Direct,,Tablet,2,16,6,513,709,1,3.0000,0.3750,256.5000,354.5000,8.0000,0.5000
2023-06-23,Social,Organic Search,Spring Promo,Mobile,1,1,0,0,277,1,0.0000,0.0000,0.0000,277.0000,1.0000,1.0000
2023-06-23,Social,Organic Search,Spring Promo,Tablet,2,7,3,183,946,1,1.5000,0.4286,91.5000,473.0000,3.5000,0.5000
2023-06-23,Social,Organic Search,Summer Sale,Tablet,2,8,1,128,279,0,0.5000,0.1250,64.0000,139.5000,4.0000,0.0000
2023-06-23,Social,Organic Search,Winter Campaign,Mobile,2,5,3,309,600,0,1.5000,0.6000,154.5000,300.0000,2.5000,0.0000
2023-06-23,Social,Organic Search,Winter Campaign,Tablet,1,7,1,135,110,0,1.0000,0.1429,135.0000,110.0000,7.0000,0.0000
2023-06-23,Social,Organic Search,,Desktop,2,9,3,153,911,1,1.5000,0.3333,76.5000,455.5000,4.5000,0.5000
2023-06-23,Social,Organic Search,,Tablet,1,2,3,420,545,0,3.0000,1.5000,420.0000,545.0000,2.0000,0.0000
2023-06-23,Social,Referral,Spring Promo,Desktop,1,9,0,0,474,1,0.0000,0.0000,0.0000,474.0000,9.0000,1.0000
2023-06-23,Social,Referral,Spring Promo,Mobile,2,16,5,600,745,2,2.5000,0.3125,300.0000,372.5000,8.0000,1.0000
2023-06-23,Social,Referral,Spring Promo,Tablet,2,9,0,0,463,1,0.0000,0.0000,0.0000,231.5000,4.5000,0.5000
2023-06-23,Social,Referral,Summer Sale,Desktop,2,13,2,207,617,0,1.0000,0.1538,103.5000,308.5000,6.5000,0.0000
2023-06-23,Social,Referral,Summer Sale,Mobile,2,15,6,492,642,1,3.0000,0.4000,246.0000,321.0000,7.5000,0.5000
2023-06-23,Social,Referral,Winter Campaign,Desktop,2,9,1,54,605,2,0.5000,0.1111,27.0000,302.5000,4.5000,1.0000
2023-06-23,Social,Referral,Winter Campaign,Mobile,1,1,1,51,347,0,1.0000,1.0000,51.0000,347.0000,1.0000,0.0000
2023-06-23,Social,Referral,Winter Campaign,Tablet,1,3,0,0,199,0,0.0000,0.0000,0.0000,199.0000,3.0000,0.0000
2023-06-23,Social,Referral,,Desktop,4,13,6,649,1908,3,1.5000,0.4615,162.2500,477.0000,3.2500,0.7500
2023-06-23,Social,Referral,,Mobile,1,6,3,438,390,0,3.0000,0.5000,438.0000,390.0000,6.0000,0.0000
2023-06-23,Social,Referral,,Tablet,1,2,3,252,549,0,3.0000,1.5000,252.0000,549.0000,2.0000,0.0000
2023-06-23,Social,Social Media,Spring Promo,Desktop,2,8,3,264,1013,1,1.5000,0.3750,132.0000,506.5000,4.0000,0.5000
2023-06-23,Social,Social Media,Spring Promo,Mobile,2,13,3,351,393,1,1.5000,0.2308,175.5000,196.5000,6.5000,0.5000
2023-06-23,Social,Social Media,Spring Promo,Tablet,2,14,5,538,519,2,2.5000,0.3571,269.0000,259.5000,7.0000,1.0000
2023-06-23,Social,Social Media,Summer Sale,Desktop,1,10,1,96,567,1,1.0000,0.1000,96.0000,567.0000,10.0000,1.0000
2023-06-23,Social,Social Media,Summer Sale,Mobile,3,18,5,523,298,2,1.6667,0.2778,174.3333,99.3333,6.0000,0.6667
2023-06-23,Social,Social Media,Winter Campaign,Desktop,3,19,5,626,1082,3,1.6667,0.2632,208.6667,360.6667,6.3333,1.0000
2023-06-23,Social,Social Media,Winter Campaign,Mobile,1,1,2,264,547,0,2.0000,2.0000,264.0000,547.0000,1.0000,0.0000
2023-06-23,Social,Social Media,Winter Campaign,Tablet,1,1,0,0,280,1,0.0000,0.0000,0.0000,280.0000,1.0000,1.0000
2023-06-23,Social,Social Media,,Desktop,2,8,2,176,504,0,1.0000,0.2500,88.0000,252.0000,4.0000,0.0000
2023-06-23,Social,Social Media,,Mobile,1,9,1,79,186,1,1.0000,0.1111,79.0000,186.0000,9.0000,1.0000
2023-06-23,Social,Social Media,,Tablet,1,7,2,186,154,0,2.0000,0.2857,186.0000,154.0000,7.0000,0.0000
2023-06-24,Direct,Direct,Spring Promo,Desktop,2,20,2,174,563,1,1.0000,0.1000,87.0000,281.5000,10.0000,0.5000
2023-06-24,Direct,Direct,Spring Promo,Mobile,4,26,7,829,902,1,1.7500,0.2692,207.2500,225.5000,6.5000,0.2500
2023-06-24,Direct,Direct,Spring Promo,Tablet,1,3,0,0,343,0,0.0000,0.0000,0.0000,343.0000,3.0000,0.0000
2023-06-24,Direct,Direct,Summer Sale,Desktop,1,5,3,363,158,1,3.0000,0.6000,363.0000,158.0000,5.0000,1.0000
2023-06-24,Direct,Direct,Summer Sale,Mobile,2,15,2,153,840,0,1.0000,0.1333,76.5000,420.0000,7.5000,0.0000
2023-06-24,Direct,Direct,Summer Sale,Tablet,3,10,2,238,1099,2,0.6667,0.2000,79.3333,366.3333,3.3333,0.6667
2023-06-24,Direct,Direct,Winter Campaign,Desktop,1,2,1,75,232,0,1.0000,0.5000,75.0000,232.0000,2.0000,0.0000
2023-06-24,Direct,Direct,Winter Campaign,Mobile,1,4,0,0,518,1,0.0000,0.0000,0.0000,518.0000,4.0000,1.0000
2023-06-24,Direct,Direct,Winter Campaign,Tablet,4,19,8,661,1008,2,2.0000,0.4211,165.2500,252.0000,4.7500,0.5000
2023-06-24,Direct,Direct,,Desktop,1,1,3,198,593,0,3.0000,3.0000,198.0000,593.0000,1.0000,0.0000
2023-06-24,Direct,Direct,,Tablet,1,7,2,274,369,1,2.0000,0.2857,274.0000,369.0000,7.0000,1.0000
2023-06-24,Direct,Organic Search,Spring Promo,Desktop,3,12,3,234,1187,2,1.0000,0.2500,78.0000,395.6667,4.0000,0.6667
2023-06-24,Direct,Organic Search,Spring Promo,Mobile,2,7,1,84,296,1,0.5000,0.1429,42.0000,148.0000,3.5000,0.5000
2023-06-24,Direct,Organic Search,Spring Promo,Tablet,2,12,2,186,281,2,1.0000,0.1667,93.0000,140.5000,6.0000,1.0000
2023-06-24,Direct,Organic Search,Summer Sale,Desktop,1,10,2,186,299,1,2.0000,0.2000,186.0000,299.0000,10.0000,1.0000
2023-06-24,Direct,Organic Search,Summer Sale,Mobile,1,1,1,88,182,0,1.0000,1.0000,88.0000,182.0000,1.0000,0.0000
2023-06-24,Direct,Organic Search,Summer Sale,Tablet,3,17,3,270,1327,1,1.0000,0.1765,90.0000,442.3333,5.6667,0.3333
2023-06-24,Direct,Organic Search,Winter Campaign,Desktop,4,27,9,873,1260,2,2.2500,0.3333,218.2500,315.0000,6.7500,0.5000
2023-06-24,Direct,Organic Search,Winter Campaign,Mobile,1,2,1,118,581,0,1.0000,0.5000,118.0000,581.0000,2.0000,0.0000
2023-06-24,Direct,Organic Search,Winter Campaign,Tablet,3,13,7,435,525,1,2.3333,0.5385,145.0000,175.0000,4.3333,0.3333
2023-06-24,Direct,Organic Search,,Desktop,3,17,7,766,1189,2,2.3333,0.4118,255.3333,396.3333,5.6667,0.6667
2023-06-24,Direct,Organic Search,,Mobile,2,19,3,308,884,1,1.5000,0.1579,154.0000,442.0000,9.5000,0.5000
2023-06-24,Direct,Organic Search,,Tablet,1,7,1,84,120,0,1.0000,0.1429,84.0000,120.0000,7.0000,0.0000
2023-06-24,Direct,Referral,Spring Promo,Desktop,4,23,10,1106,1326,4,2.5000,0.4348,276.5000,331.5000,5.7500,1.0000
2023-06-24,Direct,Referral,Spring Promo,Mobile,1,4,0,0,592,0,0.0000,0.0000,0.0000,592.0000,4.0000,0.0000
2023-06-24,Direct,Referral,Spring Promo,Tablet,5,26,10,983,1778,1,2.0000,0.3846,196.6000,355.6000,5.2000,0.2000
2023-06-24,Direct,Referral,Summer Sale,Desktop,1,9,1,108,236,1,1.0000,0.1111,108.0000,236.0000,9.0000,1.0000
2023-06-24,Direct,Referral,Summer Sale,Mobile,1,4,3,204,69,0,3.0000,0.7500,204.0000,69.0000,4.0000,0.0000
2023-06-24,Direct,Referral,Summer Sale,Tablet,3,12,5,582,1119,1,1.6667,0.4167,194.0000,373.0000,4.0000,0.3333
2023-06-24,Direct,Referral,Winter Campaign,Desktop,2,12,5,603,382,0,2.5000,0.4167,301.5000,191.0000,6.0000,0.0000
2023-06-24,Direct,Referral,Winter Campaign,Mobile,2,8,5,432,1088,2,2.5000,0.6250,216.0000,544.0000,4.0000,1.0000
2023-06-24,Direct,Referral,Winter Campaign,Tablet,3,21,4,348,1071,0,1.3333,0.1905,116.0000,357.0000,7.0000,0.0000
2023-06-24,Direct,Referral,,Desktop,1,2,1,78,289,0,1.0000,0.5000,78.0000,289.0000,2.0000,0.0000
2023-06-24,Direct,Referral,,Mobile,1,4,3,216,179,0,3.0000,0.7500,216.0000,179.0000,4.0000,0.0000
2023-06-24,Direct,Referral,,Tablet,2,9,5,542,542,1,2.5000,0.5556,271.0000,271.0000,4.5000,0.5000
2023-06-24,Direct,Social Media,Spring Promo,Mobile,1,2,2,170,526,0,2.0000,1.0000,170.0000,526.0000,2.0000,0.0000
2023-06-24,Direct,Social Media,Spring Promo,Tablet,3,19,6,608,716,1,2.0000,0.3158,202.6667,238.6667,6.3333,0.3333
2023-06-24,Direct,Social Media,Summer Sale,Desktop,2,17,3,321,875,1,1.5000,0.1765,160.5000,437.5000,8.5000,0.5000
2023-06-24,Direct,Social Media,Summer Sale,Mobile,1,4,2,276,481,0,2.0000,0.5000,276.0000,481.0000,4.0000,0.0000
2023-06-24,Direct,Social Media,Summer Sale,Tablet,1,8,1,52,536,0,1.0000,0.1250,52.0000,536.0000,8.0000,0.0000
2023-06-24,Direct,Social Media,Winter Campaign,Mobile,6,30,8,602,2456,1,1.3333,0.2667,100.3333,409.3333,5.0000,0.1667
2023-06-24,Direct,Social Media,Winter Campaign,Tablet,1,7,0,0,462,1,0.0000,0.0000,0.0000,462.0000,7.0000,1.0000
2023-06-24,Direct,Social Media,,Desktop,2,9,5,408,490,2,2.5000,0.5556,204.0000,245.0000,4.5000,1.0000
2023-06-24,Direct,Social Media,,Mobile,3,13,2,160,650,2,0.6667,0.1538,53.3333,216.6667,4.3333,0.6667
2023-06-24,Direct,Social Media,,Tablet,1,10,0,0,404,0,0.0000,0.0000,0.0000,404.0000,10.0000,0.0000
2023-06-24,Organic,Direct,Spring Promo,Desktop,2,13,4,394,1082,2,2.0000,0.3077,197.0000,541.0000,6.5000,1.0000
2023-06-24,Organic,Direct,Spring Promo,Mobile,3,9,2,224,945,1,0.6667,0.2222,74.6667,315.0000,3.0000,0.3333
2023-06-24,Organic,Direct,Spring Promo,Tablet,1,8,1,104,176,0,1.0000,0.1250,104.0000,176.0000,8.0000,0.0000
2023-06-24,Organic,Direct,Summer Sale,Desktop,2,15,0,0,964,2,0.0000,0.0000,0.0000,482.0000,7.5000,1.0000
2023-06-24,Organic,Direct,Summer Sale,Mobile,3,22,7,899,736,2,2.3333,0.3182,299.6667,245.3333,7.3333,0.6667
2023-06-24,Organic,Direct,Summer Sale,Tablet,1,1,2,156,193,1,2.0000,2.0000,156.0000,193.0000,1.0000,1.0000
2023-06-24,Organic,Direct,Winter Campaign,Desktop,1,4,0,0,488,0,0.0000,0.0000,0.0000,488.0000,4.0000,0.0000
2023-06-24,Organic,Direct,Winter Campaign,Mobile,5,39,4,296,1390,2,0.8000,0.1026,59.2000,278.0000,7.8000,0.4000
2023-06-24,Organic,Direct,Winter Campaign,Tablet,3,20,4,325,859,0,1.3333,0.2000,108.3333,286.3333,6.6667,0.0000
2023-06-24,Organic,Direct,,Desktop,2,4,1,57,693,0,0.5000,0.2500,28.5000,346.5000,2.0000,0.0000
2023-06-24,Organic,Direct,,Tablet,4,27,4,404,1434,0,1.0000,0.1481,101.0000,358.5000,6.7500,0.0000
2023-06-24,Organic,Organic Search,Spring Promo,Desktop,1,6,2,258,259,0,2.0000,0.3333,258.0000,259.0000,6.0000,0.0000
2023-06-24,Organic,Organic Search,Spring Promo,Tablet,3,11,6,470,956,2,2.0000,0.5455,156.6667,318.6667,3.6667,0.6667
2023-06-24,Organic,Organic Search,Summer Sale,Desktop,3,19,6,533,399,2,2.0000,0.3158,177.6667,133.0000,6.3333,0.6667
2023-06-24,Organic,Organic Search,Summer Sale,Tablet,3,11,3,285,1110,2,1.0000,0.2727,95.0000,370.0000,3.6667,0.6667
2023-06-24,Organic,Organic Search,Winter Campaign,Desktop,2,6,5,549,542,1,2.5000,0.8333,274.5000,271.0000,3.0000,0.5000
2023-06-24,Organic,Organic Search,Winter Campaign,Mobile,3,16,4,524,631,1,1.3333,0.2500,174.6667,210.3333,5.3333,0.3333
2023-06-24,Organic,Organic Search,Winter Campaign,Tablet,1,9,0,0,314,1,0.0000,0.0000,0.0000,314.0000,9.0000,1.0000
2023-06-24,Organic,Organic Search,,Desktop,2,11,4,457,761,1,2.0000,0.3636,228.5000,380.5000,5.5000,0.5000
2023-06-24,Organic,Organic Search,,Mobile,1,6,0,0,158,0,0.0000,0.0000,0.0000,158.0000,6.0000,0.0000
2023-06-24,Organic,Organic Search,,Tablet,1,9,3,300,81,0,3.0000,0.3333,300.0000,81.0000,9.0000,0.0000
2023-06-24,Organic,Referral,Spring Promo,Desktop,1,2,1,129,448,1,1.0000,0.5000,129.0000,448.0000,2.0000,1.0000
2023-06-24,Organic,Referral,Spring Promo,Mobile,1,2,3,339,386,0,3.0000,1.5000,339.0000,386.0000,2.0000,0.0000
2023-06-24,Organic,Referral,Spring Promo,Tablet,1,5,0,0,517,1,0.0000,0.0000,0.0000,517.0000,5.0000,1.0000
2023-06-24,Organic,Referral,Summer Sale,Mobile,3,19,5,493,1334,2,1.6667,0.2632,164.3333,444.6667,6.3333,0.6667
2023-06-24,Organic,Referral,Winter Campaign,Desktop,3,8,3,320,923,2,1.0000,0.3750,106.6667,307.6667,2.6667,0.6667
2023-06-24,Organic,Referral,Winter Campaign,Mobile,3,11,8,963,781,0,2.6667,0.7273,321.0000,260.3333,3.6667,0.0000
2023-06-24,Organic,Referral,Winter Campaign,Tablet,2,10,2,300,635,2,1.0000,0.2000,150.0000,317.5000,5.0000,1.0000
2023-06-24,Organic,Referral,,Tablet,3,20,5,410,1390,2,1.6667,0.2500,136.6667,463.3333,6.6667,0.6667
2023-06-24,Organic,Social Media,Spring Promo,Desktop,2,11,6,612,1032,2,3.0000,0.5455,306.0000,516.0000,5.5000,1.0000
2023-06-24,Organic,Social Media,Spring Promo,Mobile,6,36,9,1076,1826,3,1.5000,0.2500,179.3333,304.3333,6.0000,0.5000
2023-06-24,Organic,Social Media,Spring Promo,Tablet,1,9,2,192,398,1,2.0000,0.2222,192.0000,398.0000,9.0000,1.0000
2023-06-24,Organic,Social Media,Summer Sale,Mobile,5,29,10,914,1426,1,2.0000,0.3448,182.8000,285.2000,5.8000,0.2000
2023-06-24,Organic,Social Media,Summer Sale,Tablet,1,4,2,188,262,1,2.0000,0.5000,188.0000,262.0000,4.0000,1.0000
2023-06-24,Organic,Social Media,Winter Campaign,Desktop,1,10,3,153,104,1,3.0000,0.3000,153.0000,104.0000,10.0000,1.0000
2023-06-24,Organic,Social Media,Winter Campaign,Tablet,4,25,7,692,1507,2,1.7500,0.2800,173.0000,376.7500,6.2500,0.5000
2023-06-24,Organic,Social Media,,Desktop,3,20,8,676,888,1,2.6667,0.4000,225.3333,296.0000,6.6667,0.3333
2023-06-24,Organic,Social Media,,Mobile,2,16,3,276,425,1,1.5000,0.1875,138.0000,212.5000,8.0000,0.5000
2023-06-24,Organic,Social Media,,Tablet,1,7,3,156,316,1,3.0000,0.4286,156.0000,316.0000,7.0000,1.0000
2023-06-24,Referral,Direct,Spring Promo,Desktop,3,19,8,947,1160,0,2.6667,0.4211,315.6667,386.6667,6.3333,0.0000
2023-06-24,Referral,Direct,Spring Promo,Mobile,5,24,6,646,1886,2,1.2000,0.2500,129.2000,377.2000,4.8000,0.4000
2023-06-24,Referral,Direct,Spring Promo,Tablet,1,8,0,0,460,1,0.0000,0.0000,0.0000,460.0000,8.0000,1.0000
2023-06-24,Referral,Direct,Summer Sale,Desktop,2,12,4,532,348,1,2.0000,0.3333,266.0000,174.0000,6.0000,0.5000
2023-06-24,Referral,Direct,Summer Sale,Tablet,1,10,3,411,384,1,3.0000,0.3000,411.0000,384.0000,10.0000,1.0000
2023-06-24,Referral,Direct,Winter Campaign,Mobile,3,12,6,552,1591,1,2.0000,0.5000,184.0000,530.3333,4.0000,0.3333
2023-06-24,Referral,Direct,Winter Campaign,Tablet,2,13,2,250,772,1,1.0000,0.1538,125.0000,386.0000,6.5000,0.5000
2023-06-24,Referral,Direct,,Desktop,1,8,1,77,591,0,1.0000,0.1250,77.0000,591.0000,8.0000,0.0000
2023-06-24,Referral,Direct,,Mobile,1,10,2,116,68,0,2.0000,0.2000,116.0000,68.0000,10.0000,0.0000
2023-06-24,Referral,Direct,,Tablet,1,7,2,160,547,1,2.0000,0.2857,160.0000,547.0000,7.0000,1.0000
2023-06-24,Referral,Organic Search,Spring Promo,Desktop,2,13,2,152,484,2,1.0000,0.1538,76.0000,242.0000,6.5000,1.0000
2023-06-24,Referral,Organic Search,Spring Promo,Mobile,1,3,1,67,273,0,1.0000,0.3333,67.0000,273.0000,3.0000,0.0000
2023-06-24,Referral,Organic Search,Spring Promo,Tablet,1,9,3,165,237,0,3.0000,0.3333,165.0000,237.0000,9.0000,0.0000
2023-06-24,Referral,Organic Search,Summer Sale,Desktop,3,19,7,898,1373,1,2.3333,0.3684,299.3333,457.6667,6.3333,0.3333
2023-06-24,Referral,Organic Search,Summer Sale,Mobile,3,20,3,432,1169,2,1.0000,0.1500,144.0000,389.6667,6.6667,0.6667
2023-06-24,Referral,Organic Search,Summer Sale,Tablet,1,4,0,0,396,1,0.0000,0.0000,0.0000,396.0000,4.0000,1.0000
2023-06-24,Referral,Organic Search,,Desktop,2,12,2,217,760,1,1.0000,0.1667,108.5000,380.0000,6.0000,0.5000
2023-06-24,Referral,Organic Search,,Mobile,3,21,4,269,1244,3,1.3333,0.1905,89.6667,414.6667,7.0000,1.0000
2023-06-24,Referral,Organic Search,,Tablet,4,11,4,414,1347,2,1.0000,0.3636,103.5000,336.7500,2.7500,0.5000
2023-06-24,Referral,Referral,Spring Promo,Desktop,1,3,1,59,353,1,1.0000,0.3333,59.0000,353.0000,3.0000,1.0000
2023-06-24,Referral,Referral,Spring Promo,Mobile,1,4,2,286,157,1,2.0000,0.5000,286.0000,157.0000,4.0000,1.0000
2023-06-24,Referral,Referral,Spring Promo,Tablet,3,11,6,591,1118,3,2.0000,0.5455,197.0000,372.6667,3.6667,1.0000
2023-06-24,Referral,Referral,Summer Sale,Desktop,2,5,3,237,595,0,1.5000,0.6000,118.5000,297.5000,2.5000,0.0000
2023-06-24,Referral,Referral,Summer Sale,Mobile,2,8,3,285,675,1,1.5000,0.3750,142.5000,337.5000,4.0000,0.5000
2023-06-24,Referral,Referral,Summer Sale,Tablet,1,7,2,250,248,0,2.0000,0.2857,250.0000,248.0000,7.0000,0.0000
2023-06-24,Referral,Referral,Winter Campaign,Desktop,2,6,4,366,650,0,2.0000,0.6667,183.0000,325.0000,3.0000,0.0000
2023-06-24,Referral,Referral,Winter Campaign,Mobile,2,7,5,374,619,0,2.5000,0.7143,187.0000,309.5000,3.5000,0.0000
2023-06-24,Referral,Referral,Winter Campaign,Tablet,2,14,2,188,337,1,1.0000,0.1429,94.0000,168.5000,7.0000,0.5000
2023-06-24,Referral,Referral,,Desktop,2,6,0,0,899,1,0.0000,0.0000,0.0000,449.5000,3.0000,0.5000
2023-06-24,Referral,Referral,,Mobile,1,10,0,0,558,1,0.0000,0.0000,0.0000,558.0000,10.0000,1.0000
2023-06-24,Referral,Referral,,Tablet,1,4,3,399,111,0,3.0000,0.7500,399.0000,111.0000,4.0000,0.0000
2023-06-24,Referral,Social Media,Spring Promo,Mobile,2,16,5,307,873,1,2.5000,0.3125,153.5000,436.5000,8.0000,0.5000
2023-06-24,Referral,Social Media,Spring Promo,Tablet,2,11,1,56,658,1,0.5000,0.0909,28.0000,329.0000,5.5000,0.5000
2023-06-24,Referral,Social Media,Summer Sale,Desktop,1,9,0,0,194,0,0.0000,0.0000,0.0000,194.0000,9.0000,0.0000
2023-06-24,Referral,Social Media,Summer Sale,Mobile,3,17,7,912,829,1,2.3333,0.4118,304.0000,276.3333,5.6667,0.3333
2023-06-24,Referral,Social Media,Summer Sale,Tablet,3,21,3,257,676,2,1.0000,0.1429,85.6667,225.3333,7.0000,0.6667
2023-06-24,Referral,Social Media,Winter Campaign,Desktop,3,21,6,468,1313,0,2.0000,0.2857,156.0000,437.6667,7.0000,0.0000
2023-06-24,Referral,Social Media,Winter Campaign,Mobile,1,2,1,94,81,0,1.0000,0.5000,94.0000,81.0000,2.0000,0.0000
2023-06-24,Referral,Social Media,Winter Campaign,Tablet,1,4,0,0,575,0,0.0000,0.0000,0.0000,575.0000,4.0000,0.0000
2023-06-24,Referral,Social Media,,Desktop,1,10,3,198,237,0,3.0000,0.3000,198.0000,237.0000,10.0000,0.0000
2023-06-24,Referral,Social Media,,Mobile,2,3,4,232,246,1,2.0000,1.3333,116.0000,123.0000,1.5000,0.5000
2023-06-24,Referral,Social Media,,Tablet,1,10,2,152,516,0,2.0000,0.2000,152.0000,516.0000,10.0000,0.0000
2023-06-24,Social,Direct,Spring Promo,Desktop,2,16,3,429,431,1,1.5000,0.1875,214.5000,215.5000,8.0000,0.5000
2023-06-24,Social,Direct,Spring Promo,Mobile,2,9,5,688,620,1,2.5000,0.5556,344.0000,310.0000,4.5000,0.5000
2023-06-24,Social,Direct,Spring Promo,Tablet,1,6,2,188,440,1,2.0000,0.3333,188.0000,440.0000,6.0000,1.0000
2023-06-24,Social,Direct,Summer Sale,Desktop,1,6,2,230,568,1,2.0000,0.3333,230.0000,568.0000,6.0000,1.0000
2023-06-24,Social,Direct,Summer Sale,Mobile,3,24,7,616,711,3,2.3333,0.2917,205.3333,237.0000,8.0000,1.0000
2023-06-24,Social,Direct,Winter Campaign,Desktop,2,18,4,460,508,1,2.0000,0.2222,230.0000,254.0000,9.0000,0.5000
2023-06-24,Social,Direct,Winter Campaign,Mobile,3,24,2,198,582,1,0.6667,0.0833,66.0000,194.0000,8.0000,0.3333
2023-06-24,Social,Direct,Winter Campaign,Tablet,1,2,0,0,508,1,0.0000,0.0000,0.0000,508.0000,2.0000,1.0000
2023-06-24,Social,Direct,,Desktop,2,4,3,388,651,1,1.5000,0.7500,194.0000,325.5000,2.0000,0.5000
2023-06-24,Social,Direct,,Mobile,1,9,1,82,560,1,1.0000,0.1111,82.0000,560.0000,9.0000,1.0000
2023-06-24,Social,Direct,,Tablet,4,15,5,471,1160,2,1.2500,0.3333,117.7500,290.0000,3.7500,0.5000
2023-06-24,Social,Organic Search,Spring Promo,Desktop,4,24,5,539,1125,1,1.2500,0.2083,134.7500,281.2500,6.0000,0.2500
2023-06-24,Social,Organic Search,Spring Promo,Mobile,1,3,0,0,554,1,0.0000,0.0000,0.0000,554.0000,3.0000,1.0000
2023-06-24,Social,Organic Search,Spring Promo,Tablet,1,1,1,58,548,0,1.0000,1.0000,58.0000,548.0000,1.0000,0.0000
2023-06-24,Social,Organic Search,Summer Sale,Desktop,1,6,0,0,471,0,0.0000,0.0000,0.0000,471.0000,6.0000,0.0000
2023-06-24,Social,Organic Search,Summer Sale,Mobile,1,1,2,186,412,1,2.0000,2.0000,186.0000,412.0000,1.0000,1.0000
2023-06-24,Social,Organic Search,Summer Sale,Tablet,4,16,7,482,951,3,1.7500,0.4375,120.5000,237.7500,4.0000,0.7500
2023-06-24,Social,Organic Search,Winter Campaign,Desktop,2,13,4,362,777,0,2.0000,0.3077,181.0000,388.5000,6.5000,0.0000
2023-06-24,Social,Organic Search,Winter Campaign,Mobile,4,28,5,576,915,3,1.2500,0.1786,144.0000,228.7500,7.0000,0.7500
2023-06-24,Social,Organic Search,Winter Campaign,Tablet,1,3,2,114,216,0,2.0000,0.6667,114.0000,216.0000,3.0000,0.0000
2023-06-24,Social,Organic Search,,Desktop,2,11,4,291,283,2,2.0000,0.3636,145.5000,141.5000,5.5000,1.0000
2023-06-24,Social,Organic Search,,Mobile,3,11,5,342,1299,2,1.6667,0.4545,114.0000,433.0000,3.6667,0.6667
2023-06-24,Social,Organic Search,,Tablet,1,10,1,107,156,0,1.0000,0.1000,107.0000,156.0000,10.0000,0.0000
2023-06-24,Social,Referral,Spring Promo,Desktop,5,32,9,1010,1556,3,1.8000,0.2812,202.0000,311.2000,6.4000,0.6000
2023-06-24,Social,Referral,Spring Promo,Mobile,1,7,1,140,133,0,1.0000,0.1429,140.0000,133.0000,7.0000,0.0000
2023-06-24,Social,Referral,Spring Promo,Tablet,2,15,2,205,803,1,1.0000,0.1333,102.5000,401.5000,7.5000,0.5000
2023-06-24,Social,Referral,Summer Sale,Tablet,1,10,2,182,381,0,2.0000,0.2000,182.0000,381.0000,10.0000,0.0000
2023-06-24,Social,Referral,Winter Campaign,Desktop,2,12,3,235,973,1,1.5000,0.2500,117.5000,486.5000,6.0000,0.5000
2023-06-24,Social,Referral,Winter Campaign,Mobile,1,8,3,237,282,1,3.0000,0.3750,237.0000,282.0000,8.0000,1.0000
2023-06-24,Social,Referral,,Desktop,1,2,1,103,116,1,1.0000,0.5000,103.0000,116.0000,2.0000,1.0000
2023-06-24,Social,Referral,,Mobile,1,1,3,432,326,1,3.0000,3.0000,432.0000,326.0000,1.0000,1.0000
2023-06-24,Social,Social Media,Spring Promo,Desktop,3,20,6,579,1107,1,2.0000,0.3000,193.0000,369.0000,6.6667,0.3333
2023-06-24,Social,Social Media,Spring Promo,Mobile,2,6,3,236,949,1,1.5000,0.5000,118.0000,474.5000,3.0000,0.5000
2023-06-24,Social,Social Media,Spring Promo,Tablet,3,14,3,258,1057,3,1.0000,0.2143,86.0000,352.3333,4.6667,1.0000
2023-06-24,Social,Social Media,Summer Sale,Desktop,2,15,5,641,671,1,2.5000,0.3333,320.5000,335.5000,7.5000,0.5000
2023-06-24,Social,Social Media,Summer Sale,Mobile,4,19,6,610,1738,1,1.5000,0.3158,152.5000,434.5000,4.7500,0.2500
2023-06-24,Social,Social Media,Summer Sale,Tablet,2,8,3,307,589,0,1.5000,0.3750,153.5000,294.5000,4.0000,0.0000
2023-06-24,Social,Social Media,Winter Campaign,Desktop,3,6,5,636,886,1,1.6667,0.8333,212.0000,295.3333,2.0000,0.3333
2023-06-24,Social,Social Media,Winter Campaign,Tablet,2,15,1,99,517,2,0.5000,0.0667,49.5000,258.5000,7.5000,1.0000
2023-06-24,Social,Social Media,,Desktop,1,10,2,284,302,0,2.0000,0.2000,284.0000,302.0000,10.0000,0.0000
2023-06-24,Social,Social Media,,Mobile,1,9,1,102,246,1,1.0000,0.1111,102.0000,246.0000,9.0000,1.0000
2023-06-24,Social,Social Media,,Tablet,1,10,1,93,74,0,1.0000,0.1000,93.0000,74.0000,10.0000,0.0000
2023-06-25,Direct,Direct,Spring Promo,Desktop,1,7,3,426,449,1,3.0000,0.4286,426.0000,449.0000,7.0000,1.0000
2023-06-25,Direct,Direct,Spring Promo,Mobile,2,15,2,202,489,2,1.0000,0.1333,101.0000,244.5000,7.5000,1.0000
2023-06-25,Direct,Direct,Summer Sale,Desktop,3,16,4,511,1005,2,1.3333,0.2500,170.3333,335.0000,5.3333,0.6667
