date,user_id,session_duration,page_views,source,medium,campaign,device_category,country,new_user,conversions,revenue,conversion_rate,arpu,revenue_per_session,engagement_rate,sessions
2023-06-09,7974,532,9,Social,Organic Search,,Tablet,Canada,0,3,336,0.3333333333333333,336.0,336.0,0.016917293233082706,1
2023-06-12,7975,512,2,Direct,Referral,,Mobile,Canada,1,1,77,0.5,77.0,77.0,0.00390625,1
2023-06-16,7976,512,1,Direct,Direct,Winter Campaign,Mobile,India,1,0,0,0.0,0.0,0.0,0.001953125,1
2023-06-26,7977,449,5,Referral,Social Media,,Desktop,Germany,0,1,61,0.2,61.0,61.0,0.011135857461024499,1
2023-06-12,7978,535,6,Direct,Referral,Winter Campaign,Mobile,India,1,1,131,0.16666666666666666,131.0,131.0,0.011214953271028037,1
2023-06-12,7979,107,7,Direct,Referral,Summer Sale,Tablet,Germany,0,1,147,0.14285714285714285,147.0,147.0,0.06542056074766354,1
2023-06-19,7980,158,7,Referral,Organic Search,Winter Campaign,Mobile,India,1,1,59,0.14285714285714285,59.0,59.0,0.04430379746835443,1
2023-06-07,7981,411,3,Referral,Social Media,Winter Campaign,Mobile,USA,0,1,54,0.3333333333333333,54.0,54.0,0.0072992700729927005,1
2023-06-08,7982,405,3,Organic,Referral,,Mobile,Germany,1,2,230,0.6666666666666666,230.0,230.0,0.007407407407407408,1
2023-06-17,7983,441,6,Direct,Direct,Winter Campaign,Desktop,USA,1,1,53,0.16666666666666666,53.0,53.0,0.013605442176870748,1
2023-06-16,7984,378,8,Organic,Direct,Winter Campaign,Desktop,Germany,0,3,321,0.375,321.0,321.0,0.021164021164021163,1
2023-06-07,7985,546,6,Referral,Direct,,Desktop,UK,0,2,106,0.3333333333333333,106.0,106.0,0.01098901098901099,1
2023-06-22,7986,341,7,Direct,Organic Search,Spring Promo,Mobile,France,1,0,0,0.0,0.0,0.0,0.020527859237536656,1
2023-06-03,7987,596,8,Organic,Organic Search,,Mobile,Australia,0,2,120,0.25,120.0,120.0,0.013422818791946308,1
2023-06-05,7988,461,3,Organic,Organic Search,Winter Campaign,Tablet,Australia,1,3,408,1.0,408.0,408.0,0.006507592190889371,1
2023-06-20,7989,411,3,Organic,Organic Search,Winter Campaign,Tablet,Germany,1,2,156,0.6666666666666666,156.0,156.0,0.0072992700729927005,1
2023-06-17,7990,599,6,Organic,Direct,Spring Promo,Mobile,UK,1,1,91,0.16666666666666666,91.0,91.0,0.01001669449081803,1
2023-06-27,7991,104,6,Referral,Organic Search,,Tablet,Germany,0,2,130,0.3333333333333333,130.0,130.0,0.057692307692307696,1
2023-06-05,7992,246,3,Direct,Referral,Winter Campaign,Desktop,Germany,0,3,186,1.0,186.0,186.0,0.012195121951219513,1
2023-06-02,7993,60,8,Referral,Referral,Summer Sale,Tablet,USA,1,3,408,0.375,408.0,408.0,0.13333333333333333,1
2023-06-07,7994,450,9,Social,Direct,Winter Campaign,Tablet,UK,0,0,0,0.0,0.0,0.0,0.02,1
2023-06-27,7995,321,3,Social,Referral,,Mobile,France,1,1,120,0.3333333333333333,120.0,120.0,0.009345794392523364,1
2023-06-29,7996,115,8,Direct,Direct,,Mobile,Canada,1,0,0,0.0,0.0,0.0,0.06956521739130435,1
2023-06-25,7997,272,9,Referral,Direct,Spring Promo,Mobile,India,0,0,0,0.0,0.0,0.0,0.03308823529411765,1
2023-06-09,7998,108,9,Social,Organic Search,Winter Campaign,Tablet,Germany,1,2,214,0.2222222222222222,214.0,214.0,0.08333333333333333,1
2023-06-01,7999,595,10,Direct,Direct,Summer Sale,Desktop,Germany,0,0,0,0.0,0.0,0.0,0.01680672268907563,1
2023-06-25,8000,587,6,Organic,Referral,Spring Promo,Mobile,India,1,3,234,0.5,234.0,234.0,0.010221465076660987,1
2023-06-21,8001,113,2,Direct,Referral,Spring Promo,Tablet,USA,0,2,196,1.0,196.0,196.0,0.017699115044247787,1
2023-06-03,8002,389,3,Social,Social Media,Winter Campaign,Mobile,Australia,1,1,129,0.3333333333333333,129.0,129.0,0.007712082262210797,1
2023-06-07,8003,99,10,Direct,Social Media,Spring Promo,Mobile,India,0,1,51,0.1,51.0,51.0,0.10101010101010101,1
2023-06-04,8004,533,7,Organic,Direct,,Tablet,India,1,1,67,0.14285714285714285,67.0,67.0,0.013133208255159476,1
2023-06-02,8005,114,6,Referral,Social Media,Summer Sale,Desktop,USA,1,2,162,0.3333333333333333,162.0,162.0,0.05263157894736842,1
2023-06-22,8006,573,1,Referral,Social Media,,Desktop,India,1,3,297,3.0,297.0,297.0,0.0017452006980802793,1
2023-06-20,8007,65,9,Referral,Referral,Summer Sale,Desktop,India,0,3,159,0.3333333333333333,159.0,159.0,0.13846153846153847,1
2023-06-14,8008,129,10,Organic,Social Media,,Desktop,UK,1,2,192,0.2,192.0,192.0,0.07751937984496124,1
2023-06-07,8009,510,7,Direct,Direct,Winter Campaign,Mobile,UK,0,2,252,0.2857142857142857,252.0,252.0,0.013725490196078431,1
2023-06-07,8010,486,3,Social,Organic Search,Spring Promo,Mobile,France,0,1,91,0.3333333333333333,91.0,91.0,0.006172839506172839,1
2023-06-29,8011,352,3,Direct,Social Media,,Tablet,USA,1,1,71,0.3333333333333333,71.0,71.0,0.008522727272727272,1
2023-06-15,8012,237,6,Organic,Social Media,,Desktop,Germany,1,2,106,0.3333333333333333,106.0,106.0,0.02531645569620253,1
2023-06-04,8013,364,8,Social,Organic Search,Spring Promo,Desktop,France,1,1,88,0.125,88.0,88.0,0.02197802197802198,1
2023-06-21,8014,247,3,Organic,Social Media,,Mobile,France,1,0,0,0.0,0.0,0.0,0.012145748987854251,1
2023-06-16,8015,186,7,Organic,Organic Search,Spring Promo,Tablet,Australia,0,2,180,0.2857142857142857,180.0,180.0,0.03763440860215054,1
2023-06-19,8016,160,2,Direct,Organic Search,Winter Campaign,Mobile,France,0,2,232,1.0,232.0,232.0,0.0125,1
2023-06-25,8017,316,7,Direct,Social Media,Spring Promo,Mobile,Australia,0,0,0,0.0,0.0,0.0,0.022151898734177215,1
2023-06-16,8018,341,1,Organic,Social Media,Summer Sale,Desktop,Germany,0,1,72,1.0,72.0,72.0,0.002932551319648094,1
2023-06-23,8019,168,5,Referral,Organic Search,Summer Sale,Tablet,India,0,1,69,0.2,69.0,69.0,0.02976190476190476,1
2023-06-26,8020,483,2,Referral,Social Media,,Desktop,France,1,2,102,1.0,102.0,102.0,0.004140786749482402,1
2023-06-26,8021,206,10,Social,Organic Search,Winter Campaign,Desktop,Australia,1,3,438,0.3,438.0,438.0,0.04854368932038835,1
2023-06-23,8022,141,5,Organic,Social Media,,Tablet,India,0,2,242,0.4,242.0,242.0,0.03546099290780142,1
2023-06-25,8023,278,3,Direct,Direct,Winter Campaign,Tablet,Germany,0,0,0,0.0,0.0,0.0,0.01079136690647482,1
2023-06-29,8024,493,3,Organic,Referral,,Mobile,Germany,0,0,0,0.0,0.0,0.0,0.006085192697768763,1
2023-06-02,8025,251,3,Organic,Organic Search,Winter Campaign,Tablet,UK,0,3,327,1.0,327.0,327.0,0.01195219123505976,1
2023-06-04,8026,318,7,Referral,Direct,Spring Promo,Mobile,Australia,1,2,126,0.2857142857142857,126.0,126.0,0.0220125786163522,1
2023-06-14,8027,519,3,Direct,Referral,,Mobile,India,0,2,296,0.6666666666666666,296.0,296.0,0.005780346820809248,1
2023-06-25,8028,545,6,Organic,Referral,Winter Campaign,Desktop,Australia,1,3,417,0.5,417.0,417.0,0.011009174311926606,1
2023-06-21,8029,521,1,Organic,Organic Search,Spring Promo,Desktop,UK,1,2,108,2.0,108.0,108.0,0.0019193857965451055,1
2023-06-30,8030,531,4,Direct,Direct,Winter Campaign,Mobile,Canada,1,3,237,0.75,237.0,237.0,0.007532956685499058,1
2023-06-28,8031,215,1,Social,Organic Search,Spring Promo,Tablet,USA,0,1,149,1.0,149.0,149.0,0.004651162790697674,1
2023-06-04,8032,269,7,Organic,Direct,Summer Sale,Desktop,France,1,3,240,0.42857142857142855,240.0,240.0,0.026022304832713755,1
2023-06-26,8033,77,4,Social,Direct,Spring Promo,Tablet,UK,0,2,140,0.5,140.0,140.0,0.05194805194805195,1
2023-06-08,8034,368,9,Social,Organic Search,Summer Sale,Tablet,France,0,3,405,0.3333333333333333,405.0,405.0,0.024456521739130436,1
2023-06-26,8035,236,5,Direct,Organic Search,Spring Promo,Desktop,France,0,0,0,0.0,0.0,0.0,0.0211864406779661,1
2023-06-25,8036,324,3,Organic,Direct,Summer Sale,Desktop,Canada,0,0,0,0.0,0.0,0.0,0.009259259259259259,1
2023-06-06,8037,228,8,Referral,Social Media,Winter Campaign,Tablet,Australia,1,1,93,0.125,93.0,93.0,0.03508771929824561,1
2023-06-11,8038,458,9,Social,Direct,Summer Sale,Mobile,USA,0,2,136,0.2222222222222222,136.0,136.0,0.019650655021834062,1
2023-06-20,8039,435,7,Direct,Organic Search,Winter Campaign,Tablet,Canada,0,0,0,0.0,0.0,0.0,0.016091954022988506,1
2023-06-10,8040,435,6,Social,Organic Search,Spring Promo,Tablet,Australia,0,2,158,0.3333333333333333,158.0,158.0,0.013793103448275862,1
2023-06-24,8041,402,9,Direct,Organic Search,Winter Campaign,Desktop,Canada,1,2,178,0.2222222222222222,178.0,178.0,0.022388059701492536,1
2023-06-02,8042,73,7,Organic,Direct,Spring Promo,Tablet,Germany,1,1,134,0.14285714285714285,134.0,134.0,0.0958904109589041,1
2023-06-03,8043,155,4,Referral,Referral,Winter Campaign,Desktop,Germany,1,3,408,0.75,408.0,408.0,0.025806451612903226,1
2023-06-09,8044,363,4,Organic,Referral,Summer Sale,Mobile,France,1,3,336,0.75,336.0,336.0,0.011019283746556474,1
2023-06-04,8045,129,6,Social,Social Media,,Desktop,UK,0,3,246,0.5,246.0,246.0,0.046511627906976744,1
2023-06-24,8046,409,2,Referral,Referral,Spring Promo,Tablet,Germany,1,1,59,0.5,59.0,59.0,0.004889975550122249,1
2023-06-29,8047,590,8,Social,Organic Search,Spring Promo,Tablet,Australia,0,1,111,0.125,111.0,111.0,0.013559322033898305,1
2023-06-02,8048,476,10,Organic,Referral,Spring Promo,Mobile,India,0,3,195,0.3,195.0,195.0,0.02100840336134454,1
2023-06-17,8049,278,6,Organic,Referral,Summer Sale,Tablet,Germany,1,1,59,0.16666666666666666,59.0,59.0,0.02158273381294964,1
2023-06-18,8050,89,8,Organic,Direct,Summer Sale,Mobile,Canada,1,0,0,0.0,0.0,0.0,0.0898876404494382,1
2023-06-04,8051,506,1,Social,Organic Search,Winter Campaign,Mobile,India,0,1,87,1.0,87.0,87.0,0.001976284584980237,1
2023-06-04,8052,132,1,Organic,Organic Search,Winter Campaign,Desktop,India,1,1,77,1.0,77.0,77.0,0.007575757575757576,1
2023-06-18,8053,395,7,Direct,Organic Search,Summer Sale,Tablet,Australia,0,0,0,0.0,0.0,0.0,0.017721518987341773,1
2023-06-28,8054,545,6,Organic,Organic Search,,Mobile,UK,0,2,110,0.3333333333333333,110.0,110.0,0.011009174311926606,1
2023-06-20,8055,144,7,Social,Referral,Winter Campaign,Tablet,UK,1,1,97,0.14285714285714285,97.0,97.0,0.04861111111111111,1
2023-06-18,8056,411,9,Organic,Direct,Spring Promo,Desktop,France,1,3,315,0.3333333333333333,315.0,315.0,0.021897810218978103,1
2023-06-08,8057,437,1,Social,Referral,Summer Sale,Tablet,Germany,0,1,77,1.0,77.0,77.0,0.002288329519450801,1
2023-06-04,8058,257,2,Social,Referral,,Mobile,Canada,0,0,0,0.0,0.0,0.0,0.007782101167315175,1
2023-06-09,8059,179,3,Organic,Referral,Summer Sale,Mobile,Canada,0,0,0,0.0,0.0,0.0,0.01675977653631285,1
2023-06-28,8060,117,2,Referral,Social Media,Winter Campaign,Desktop,Canada,1,1,143,0.5,143.0,143.0,0.017094017094017096,1
2023-06-02,8061,309,2,Direct,Referral,Spring Promo,Tablet,UK,0,0,0,0.0,0.0,0.0,0.006472491909385114,1
2023-06-28,8062,505,4,Organic,Direct,Spring Promo,Desktop,USA,0,3,198,0.75,198.0,198.0,0.007920792079207921,1
2023-06-13,8063,468,10,Organic,Organic Search,Spring Promo,Mobile,Australia,1,3,225,0.3,225.0,225.0,0.021367521367521368,1
2023-06-19,8064,509,6,Direct,Organic Search,Spring Promo,Mobile,USA,0,1,59,0.16666666666666666,59.0,59.0,0.011787819253438114,1
2023-06-17,8065,143,8,Organic,Social Media,Winter Campaign,Mobile,USA,0,2,238,0.25,238.0,238.0,0.055944055944055944,1
2023-06-17,8066,424,1,Direct,Direct,Spring Promo,Desktop,Germany,0,1,65,1.0,65.0,65.0,0.0023584905660377358,1
2023-06-03,8067,101,9,Referral,Social Media,Winter Campaign,Mobile,Australia,1,2,132,0.2222222222222222,132.0,132.0,0.0891089108910891,1
2023-06-12,8068,500,5,Direct,Referral,Summer Sale,Desktop,UK,1,3,291,0.6,291.0,291.0,0.01,1
2023-06-30,8069,301,6,Referral,Direct,Spring Promo,Mobile,UK,0,1,148,0.16666666666666666,148.0,148.0,0.019933554817275746,1
2023-06-30,8070,75,8,Referral,Direct,Summer Sale,Tablet,Australia,1,0,0,0.0,0.0,0.0,0.10666666666666667,1
2023-06-25,8071,548,1,Social,Social Media,Summer Sale,Mobile,Germany,0,0,0,0.0,0.0,0.0,0.0018248175182481751,1
2023-06-02,8072,67,10,Referral,Direct,,Desktop,Germany,0,2,134,0.2,134.0,134.0,0.14925373134328357,1
2023-06-05,8073,175,4,Referral,Referral,Summer Sale,Desktop,France,0,0,0,0.0,0.0,0.0,0.022857142857142857,1
2023-06-18,8074,559,4,Referral,Direct,Spring Promo,Tablet,Germany,1,0,0,0.0,0.0,0.0,0.007155635062611807,1
2023-06-01,8075,325,4,Referral,Organic Search,Spring Promo,Tablet,Germany,1,2,132,0.5,132.0,132.0,0.012307692307692308,1
2023-06-23,8076,398,10,Social,Direct,Winter Campaign,Desktop,Australia,0,3,384,0.3,384.0,384.0,0.02512562814070352,1
2023-06-29,8077,224,9,Referral,Organic Search,Summer Sale,Desktop,USA,0,1,65,0.1111111111111111,65.0,65.0,0.04017857142857143,1
2023-06-28,8078,436,1,Social,Direct,Spring Promo,Tablet,Canada,1,2,128,2.0,128.0,128.0,0.0022935779816513763,1
2023-06-05,8079,448,9,Organic,Direct,Spring Promo,Desktop,Canada,0,0,0,0.0,0.0,0.0,0.020089285714285716,1
2023-06-09,8080,228,6,Referral,Direct,Spring Promo,Mobile,India,1,0,0,0.0,0.0,0.0,0.02631578947368421,1
2023-06-21,8081,105,10,Organic,Social Media,Winter Campaign,Tablet,France,0,2,228,0.2,228.0,228.0,0.09523809523809523,1
2023-06-07,8082,563,6,Referral,Direct,Spring Promo,Mobile,USA,0,1,89,0.16666666666666666,89.0,89.0,0.010657193605683837,1
2023-06-22,8083,240,7,Social,Direct,Summer Sale,Tablet,India,1,2,186,0.2857142857142857,186.0,186.0,0.029166666666666667,1
2023-06-01,8084,171,8,Social,Social Media,Summer Sale,Desktop,UK,0,1,94,0.125,94.0,94.0,0.04678362573099415,1
2023-06-11,8085,261,5,Social,Referral,Winter Campaign,Tablet,France,1,0,0,0.0,0.0,0.0,0.019157088122605363,1
2023-06-30,8086,285,7,Referral,Direct,Summer Sale,Mobile,Australia,1,0,0,0.0,0.0,0.0,0.02456140350877193,1
2023-06-16,8087,466,1,Organic,Referral,Winter Campaign,Tablet,France,1,2,142,2.0,142.0,142.0,0.002145922746781116,1
2023-06-23,8088,523,7,Direct,Social Media,Spring Promo,Tablet,Germany,0,1,87,0.14285714285714285,87.0,87.0,0.01338432122370937,1
2023-06-14,8089,152,8,Organic,Direct,Winter Campaign,Mobile,Germany,1,1,79,0.125,79.0,79.0,0.05263157894736842,1
2023-06-20,8090,554,7,Direct,Direct,Summer Sale,Tablet,India,0,2,292,0.2857142857142857,292.0,292.0,0.01263537906137184,1
2023-06-11,8091,307,3,Organic,Organic Search,,Mobile,India,1,2,240,0.6666666666666666,240.0,240.0,0.009771986970684038,1
2023-06-29,8092,359,8,Organic,Referral,Summer Sale,Mobile,USA,1,3,279,0.375,279.0,279.0,0.022284122562674095,1
2023-06-15,8093,554,10,Social,Referral,,Desktop,Canada,0,3,249,0.3,249.0,249.0,0.018050541516245487,1
2023-06-07,8094,252,4,Organic,Social Media,Winter Campaign,Mobile,Germany,1,0,0,0.0,0.0,0.0,0.015873015873015872,1
2023-06-09,8095,360,7,Organic,Direct,Summer Sale,Desktop,Germany,0,1,125,0.14285714285714285,125.0,125.0,0.019444444444444445,1
2023-06-21,8096,185,1,Organic,Social Media,Winter Campaign,Mobile,UK,0,3,285,3.0,285.0,285.0,0.005405405405405406,1
2023-06-06,8097,371,5,Social,Direct,Spring Promo,Desktop,Canada,1,1,119,0.2,119.0,119.0,0.013477088948787063,1
2023-06-17,8098,278,3,Direct,Referral,Winter Campaign,Desktop,UK,0,0,0,0.0,0.0,0.0,0.01079136690647482,1
2023-06-17,8099,476,6,Direct,Social Media,Winter Campaign,Mobile,Australia,1,0,0,0.0,0.0,0.0,0.012605042016806723,1
2023-06-12,8100,124,3,Referral,Social Media,Spring Promo,Desktop,UK,1,3,333,1.0,333.0,333.0,0.024193548387096774,1
2023-06-06,8101,551,8,Organic,Referral,Spring Promo,Mobile,UK,1,1,140,0.125,140.0,140.0,0.014519056261343012,1
2023-06-06,8102,386,5,Direct,Organic Search,Summer Sale,Mobile,UK,0,1,101,0.2,101.0,101.0,0.012953367875647668,1
2023-06-09,8103,296,9,Social,Referral,Summer Sale,Tablet,France,0,1,110,0.1111111111111111,110.0,110.0,0.030405405405405407,1
2023-06-04,8104,88,9,Direct,Referral,Summer Sale,Tablet,Germany,1,3,324,0.3333333333333333,324.0,324.0,0.10227272727272728,1
2023-06-09,8105,447,10,Organic,Referral,Spring Promo,Mobile,Australia,1,3,210,0.3,210.0,210.0,0.02237136465324385,1
2023-06-18,8106,525,7,Organic,Direct,Winter Campaign,Tablet,France,0,1,58,0.14285714285714285,58.0,58.0,0.013333333333333334,1
2023-06-05,8107,209,6,Referral,Direct,Spring Promo,Mobile,Germany,1,3,198,0.5,198.0,198.0,0.028708133971291867,1
2023-06-25,8108,395,9,Organic,Direct,,Desktop,Germany,1,1,86,0.1111111111111111,86.0,86.0,0.02278481012658228,1
2023-06-30,8109,594,6,Organic,Referral,Winter Campaign,Tablet,UK,0,1,71,0.16666666666666666,71.0,71.0,0.010101010101010102,1
2023-06-28,8110,315,10,Direct,Organic Search,Spring Promo,Tablet,India,0,3,279,0.3,279.0,279.0,0.031746031746031744,1
2023-06-17,8111,281,8,Referral,Referral,,Desktop,Australia,0,1,106,0.125,106.0,106.0,0.028469750889679714,1
2023-06-11,8112,400,1,Referral,Organic Search,Spring Promo,Tablet,Canada,0,1,98,1.0,98.0,98.0,0.0025,1
2023-06-22,8113,550,6,Direct,Direct,,Desktop,India,0,1,113,0.16666666666666666,113.0,113.0,0.01090909090909091,1
2023-06-17,8114,151,7,Social,Organic Search,,Tablet,Australia,0,0,0,0.0,0.0,0.0,0.046357615894039736,1
2023-06-27,8115,406,10,Social,Referral,Spring Promo,Desktop,UK,0,1,100,0.1,100.0,100.0,0.024630541871921183,1
2023-06-16,8116,598,10,Social,Referral,Spring Promo,Mobile,Canada,0,2,168,0.2,168.0,168.0,0.016722408026755852,1
2023-06-24,8117,178,3,Direct,Referral,Spring Promo,Desktop,Germany,1,2,258,0.6666666666666666,258.0,258.0,0.016853932584269662,1
2023-06-08,8118,484,4,Referral,Referral,Winter Campaign,Desktop,UK,0,3,432,0.75,432.0,432.0,0.008264462809917356,1
2023-06-12,8119,237,6,Direct,Organic Search,Winter Campaign,Tablet,Germany,0,0,0,0.0,0.0,0.0,0.02531645569620253,1
2023-06-19,8120,247,2,Direct,Organic Search,Summer Sale,Mobile,Germany,1,3,183,1.5,183.0,183.0,0.008097165991902834,1
2023-06-06,8121,588,7,Direct,Referral,Winter Campaign,Desktop,Australia,0,2,202,0.2857142857142857,202.0,202.0,0.011904761904761904,1
2023-06-24,8122,265,6,Direct,Direct,Winter Campaign,Tablet,Germany,0,3,150,0.5,150.0,150.0,0.022641509433962263,1
2023-06-18,8123,256,1,Referral,Direct,Spring Promo,Mobile,USA,1,1,148,1.0,148.0,148.0,0.00390625,1
2023-06-19,8124,100,6,Social,Direct,Summer Sale,Desktop,UK,0,0,0,0.0,0.0,0.0,0.06,1
2023-06-07,8125,395,3,Direct,Referral,,Tablet,Germany,0,3,168,1.0,168.0,168.0,0.007594936708860759,1
2023-06-30,8126,214,7,Organic,Referral,Spring Promo,Desktop,France,0,3,408,0.42857142857142855,408.0,408.0,0.03271028037383177,1
2023-06-04,8127,444,1,Social,Direct,Winter Campaign,Desktop,Canada,1,2,166,2.0,166.0,166.0,0.0022522522522522522,1
2023-06-01,8128,405,5,Organic,Social Media,Winter Campaign,Mobile,France,1,2,276,0.4,276.0,276.0,0.012345679012345678,1
2023-06-09,8129,245,2,Direct,Organic Search,,Mobile,USA,0,2,146,1.0,146.0,146.0,0.00816326530612245,1
2023-06-28,8130,348,3,Organic,Organic Search,Summer Sale,Mobile,India,0,1,114,0.3333333333333333,114.0,114.0,0.008620689655172414,1
2023-06-21,8131,377,5,Direct,Direct,,Tablet,Australia,0,2,220,0.4,220.0,220.0,0.013262599469496022,1
2023-06-21,8132,306,4,Organic,Direct,Summer Sale,Tablet,Canada,1,2,180,0.5,180.0,180.0,0.013071895424836602,1
2023-06-08,8133,565,3,Direct,Social Media,Winter Campaign,Tablet,Germany,0,2,200,0.6666666666666666,200.0,200.0,0.005309734513274336,1
2023-06-13,8134,122,3,Social,Referral,,Tablet,UK,0,0,0,0.0,0.0,0.0,0.02459016393442623,1
2023-06-25,8135,551,6,Referral,Organic Search,Summer Sale,Tablet,UK,1,3,261,0.5,261.0,261.0,0.010889292196007259,1
2023-06-12,8136,475,8,Social,Social Media,Winter Campaign,Desktop,Australia,1,1,80,0.125,80.0,80.0,0.016842105263157894,1
2023-06-28,8137,273,3,Organic,Direct,Winter Campaign,Desktop,Germany,0,3,231,1.0,231.0,231.0,0.01098901098901099,1
2023-06-28,8138,504,9,Organic,Direct,Summer Sale,Desktop,India,0,1,75,0.1111111111111111,75.0,75.0,0.017857142857142856,1
2023-06-27,8139,593,3,Organic,Organic Search,Winter Campaign,Desktop,Australia,1,2,182,0.6666666666666666,182.0,182.0,0.00505902192242833,1
2023-06-04,8140,523,9,Social,Direct,,Desktop,Canada,0,0,0,0.0,0.0,0.0,0.017208413001912046,1
2023-06-18,8141,243,7,Direct,Organic Search,Winter Campaign,Desktop,France,1,2,274,0.2857142857142857,274.0,274.0,0.02880658436213992,1
2023-06-17,8142,576,10,Social,Social Media,Spring Promo,Mobile,India,0,0,0,0.0,0.0,0.0,0.017361111111111112,1
2023-06-14,8143,432,8,Referral,Social Media,Summer Sale,Mobile,India,0,3,225,0.375,225.0,225.0,0.018518518518518517,1
2023-06-13,8144,91,10,Organic,Referral,,Tablet,USA,0,2,234,0.2,234.0,234.0,0.10989010989010989,1
2023-06-27,8145,228,4,Direct,Organic Search,Summer Sale,Tablet,Australia,0,3,183,0.75,183.0,183.0,0.017543859649122806,1
2023-06-08,8146,174,3,Direct,Social Media,Summer Sale,Desktop,UK,0,1,80,0.3333333333333333,80.0,80.0,0.017241379310344827,1
2023-06-17,8147,236,9,Social,Social Media,Spring Promo,Tablet,USA,0,1,138,0.1111111111111111,138.0,138.0,0.038135593220338986,1
2023-06-23,8148,541,8,Referral,Referral,Winter Campaign,Tablet,Australia,0,2,208,0.25,208.0,208.0,0.014787430683918669,1
2023-06-22,8149,204,9,Social,Referral,,Tablet,France,0,0,0,0.0,0.0,0.0,0.04411764705882353,1
2023-06-23,8150,66,3,Social,Social Media,Summer Sale,Mobile,India,1,2,180,0.6666666666666666,180.0,180.0,0.045454545454545456,1
2023-06-20,8151,105,2,Direct,Referral,Spring Promo,Desktop,France,0,0,0,0.0,0.0,0.0,0.01904761904761905,1
2023-06-07,8152,328,8,Organic,Direct,Spring Promo,Tablet,France,0,3,192,0.375,192.0,192.0,0.024390243902439025,1
2023-06-27,8153,100,9,Organic,Organic Search,,Tablet,Canada,0,3,321,0.3333333333333333,321.0,321.0,0.09,1
2023-06-17,8154,507,3,Referral,Social Media,Spring Promo,Tablet,India,1,3,195,1.0,195.0,195.0,0.005917159763313609,1
2023-06-04,8155,104,4,Social,Social Media,Summer Sale,Desktop,USA,0,0,0,0.0,0.0,0.0,0.038461538461538464,1
2023-06-26,8156,562,9,Organic,Social Media,Summer Sale,Tablet,Australia,1,2,158,0.2222222222222222,158.0,158.0,0.01601423487544484,1
2023-06-06,8157,108,6,Referral,Social Media,Summer Sale,Tablet,Australia,1,0,0,0.0,0.0,0.0,0.05555555555555555,1
2023-06-25,8158,539,10,Referral,Direct,Summer Sale,Desktop,Australia,1,1,141,0.1,141.0,141.0,0.01855287569573284,1
2023-06-19,8159,525,9,Direct,Organic Search,Spring Promo,Tablet,Canada,1,2,272,0.2222222222222222,272.0,272.0,0.017142857142857144,1
2023-06-11,8160,592,9,Direct,Direct,Summer Sale,Mobile,Australia,1,2,156,0.2222222222222222,156.0,156.0,0.015202702702702704,1
2023-06-21,8161,433,6,Referral,Organic Search,Summer Sale,Desktop,UK,1,1,89,0.16666666666666666,89.0,89.0,0.013856812933025405,1
2023-06-17,8162,222,4,Referral,Referral,Winter Campaign,Tablet,France,1,3,429,0.75,429.0,429.0,0.018018018018018018,1
2023-06-28,8163,293,2,Social,Organic Search,Summer Sale,Desktop,Canada,1,0,0,0.0,0.0,0.0,0.006825938566552901,1
2023-06-30,8164,374,1,Referral,Organic Search,Spring Promo,Mobile,Germany,1,2,190,2.0,190.0,190.0,0.00267379679144385,1
2023-06-23,8165,516,10,Organic,Social Media,Spring Promo,Desktop,Canada,1,3,393,0.3,393.0,393.0,0.01937984496124031,1
2023-06-20,8166,293,9,Organic,Direct,Spring Promo,Mobile,USA,0,2,232,0.2222222222222222,232.0,232.0,0.030716723549488054,1
2023-06-17,8167,463,9,Organic,Social Media,Winter Campaign,Mobile,Canada,0,1,118,0.1111111111111111,118.0,118.0,0.019438444924406047,1
2023-06-23,8168,564,2,Organic,Social Media,Spring Promo,Mobile,France,0,2,238,1.0,238.0,238.0,0.0035460992907801418,1
2023-06-17,8169,327,8,Organic,Referral,,Mobile,UK,1,2,270,0.25,270.0,270.0,0.024464831804281346,1
2023-06-29,8170,463,2,Organic,Organic Search,,Mobile,USA,1,1,105,0.5,105.0,105.0,0.004319654427645789,1
2023-06-06,8171,215,6,Referral,Direct,Summer Sale,Tablet,UK,1,0,0,0.0,0.0,0.0,0.027906976744186046,1
2023-06-10,8172,322,10,Organic,Organic Search,Summer Sale,Desktop,Australia,0,3,291,0.3,291.0,291.0,0.031055900621118012,1
2023-06-28,8173,506,5,Organic,Organic Search,Winter Campaign,Mobile,India,0,3,300,0.6,300.0,300.0,0.009881422924901186,1
2023-06-02,8174,528,3,Social,Direct,Spring Promo,Desktop,Germany,0,1,101,0.3333333333333333,101.0,101.0,0.005681818181818182,1
2023-06-03,8175,453,5,Referral,Social Media,Winter Campaign,Desktop,India,0,1,138,0.2,138.0,138.0,0.011037527593818985,1
2023-06-26,8176,224,3,Referral,Direct,Spring Promo,Tablet,UK,0,2,162,0.6666666666666666,162.0,162.0,0.013392857142857142,1
2023-06-28,8177,301,4,Referral,Referral,Spring Promo,Desktop,Germany,0,1,133,0.25,133.0,133.0,0.013289036544850499,1
2023-06-20,8178,104,8,Organic,Social Media,Winter Campaign,Tablet,Canada,0,1,72,0.125,72.0,72.0,0.07692307692307693,1
2023-06-12,8179,398,7,Referral,Referral,Summer Sale,Desktop,USA,1,1,77,0.14285714285714285,77.0,77.0,0.017587939698492462,1
